,sEXT,sNEU,sAGR,sCON,sOPN,positive,negative,joy,sadness,fear,disgust,anticipation
1754,2.3,3.5,4.5,2.85,4.5,1,3,1,2,3,0,1
1755,2.3,3.5,4.5,2.85,4.5,0,1,0,0,0,0,0
1756,2.3,3.5,4.5,2.85,4.5,2,1,2,1,1,1,1
1757,2.3,3.5,4.5,2.85,4.5,4,3,1,4,3,3,0
1758,2.3,3.5,4.5,2.85,4.5,0,1,0,0,0,0,0
1759,2.3,3.5,4.5,2.85,4.5,0,0,0,0,0,0,2
1760,2.3,3.5,4.5,2.85,4.5,3,3,3,2,1,1,1
1761,2.3,3.5,4.5,2.85,4.5,0,1,0,0,0,1,0
1762,2.3,3.5,4.5,2.85,4.5,1,1,1,0,0,1,1
1763,2.3,3.5,4.5,2.85,4.5,2,0,2,0,0,0,0
1764,2.3,3.5,4.5,2.85,4.5,3,4,2,4,3,1,3
1765,2.3,3.5,4.5,2.85,4.5,0,0,0,0,0,0,0
1766,2.3,3.5,4.5,2.85,4.5,1,0,1,0,0,0,0
1767,2.3,3.5,4.5,2.85,4.5,1,1,1,0,0,0,0
1768,2.3,3.5,4.5,2.85,4.5,5,3,2,0,1,2,1
1769,2.3,3.5,4.5,2.85,4.5,1,3,1,0,0,1,0
1770,2.3,3.5,4.5,2.85,4.5,1,5,0,2,2,2,0
1771,2.3,3.5,4.5,2.85,4.5,3,2,3,1,0,1,2
1772,2.3,3.5,4.5,2.85,4.5,1,4,0,1,1,1,0
1773,2.3,3.5,4.5,2.85,4.5,2,2,2,1,1,1,1
1774,2.3,3.5,4.5,2.85,4.5,1,1,1,1,0,0,1
1775,2.3,3.5,4.5,2.85,4.5,1,1,1,0,1,0,1
1776,2.3,3.5,4.5,2.85,4.5,0,0,0,0,0,0,0
1777,2.3,3.5,4.5,2.85,4.5,0,1,0,1,1,1,0
1778,2.3,3.5,4.5,2.85,4.5,1,1,0,0,0,0,2
1779,2.3,3.5,4.5,2.85,4.5,8,6,4,2,2,2,2
1780,2.3,3.5,4.5,2.85,4.5,6,3,2,1,1,0,4
1781,2.3,3.5,4.5,2.85,4.5,1,0,1,0,0,0,2
1782,2.3,3.5,4.5,2.85,4.5,2,4,2,6,6,1,2
1783,2.3,3.5,4.5,2.85,4.5,3,1,0,0,0,0,2
1784,2.3,3.5,4.5,2.85,4.5,2,3,0,2,1,0,0
1785,2.3,3.5,4.5,2.85,4.5,4,2,3,1,1,1,2
1786,4.5,2.75,2.5,3.5,4.25,1,0,0,0,0,0,0
1787,4.5,2.75,2.5,3.5,4.25,0,1,0,1,0,0,0
1788,4.5,2.75,2.5,3.5,4.25,2,0,2,0,0,0,1
1789,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1790,4.5,2.75,2.5,3.5,4.25,0,2,0,0,1,1,0
1791,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1792,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,1
1793,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1794,4.5,2.75,2.5,3.5,4.25,0,1,0,1,1,1,0
1795,4.5,2.75,2.5,3.5,4.25,1,1,1,0,0,0,0
1796,4.5,2.75,2.5,3.5,4.25,1,0,0,0,1,0,0
1797,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1798,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1799,4.5,2.75,2.5,3.5,4.25,2,0,2,0,0,0,2
1800,4.5,2.75,2.5,3.5,4.25,1,1,1,1,1,0,1
1801,4.5,2.75,2.5,3.5,4.25,0,1,0,0,0,1,0
1802,4.5,2.75,2.5,3.5,4.25,1,0,0,0,1,0,1
1803,4.5,2.75,2.5,3.5,4.25,1,0,0,0,0,0,0
1804,4.5,2.75,2.5,3.5,4.25,0,1,0,0,0,0,0
1805,4.5,2.75,2.5,3.5,4.25,0,1,0,1,0,0,0
1806,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1807,4.5,2.75,2.5,3.5,4.25,2,2,2,1,0,0,0
1808,4.5,2.75,2.5,3.5,4.25,2,1,0,1,0,0,0
1809,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1810,4.5,2.75,2.5,3.5,4.25,3,1,3,1,1,0,4
1811,4.5,2.75,2.5,3.5,4.25,1,1,1,1,1,1,1
1812,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1813,4.5,2.75,2.5,3.5,4.25,0,2,0,0,0,1,0
1814,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1815,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1816,4.5,2.75,2.5,3.5,4.25,0,0,0,0,0,0,0
1817,4.5,2.75,2.5,3.5,4.25,0,1,0,1,1,1,1
1818,4.5,2.75,2.5,3.5,4.25,2,0,2,0,0,0,0
1819,4.5,2.75,2.5,3.5,4.25,0,2,0,1,0,1,0
1820,4.5,2.75,2.5,3.5,4.25,0,1,0,1,1,1,0
1821,4.5,2.75,2.5,3.5,4.25,2,0,0,0,0,0,0
1822,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,0
1823,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1824,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,1
1825,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1826,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1827,2.8,3.15,3.65,3.45,4.35,1,1,1,0,0,0,0
1828,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1829,2.8,3.15,3.65,3.45,4.35,8,12,3,0,1,8,3
1830,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1831,2.8,3.15,3.65,3.45,4.35,4,6,1,0,1,2,0
1832,2.8,3.15,3.65,3.45,4.35,3,3,0,1,0,1,1
1833,2.8,3.15,3.65,3.45,4.35,0,1,0,0,0,0,4
1834,2.8,3.15,3.65,3.45,4.35,2,2,0,1,0,1,1
1835,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1836,2.8,3.15,3.65,3.45,4.35,2,1,0,2,0,0,0
1837,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,0
1838,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,1
1839,2.8,3.15,3.65,3.45,4.35,3,2,1,0,0,0,1
1840,2.8,3.15,3.65,3.45,4.35,0,1,0,0,0,0,0
1841,2.8,3.15,3.65,3.45,4.35,2,1,1,1,0,0,1
1842,2.8,3.15,3.65,3.45,4.35,0,2,0,1,1,1,1
1843,2.8,3.15,3.65,3.45,4.35,1,0,1,0,0,0,0
1844,2.8,3.15,3.65,3.45,4.35,2,2,2,2,2,1,1
1845,2.8,3.15,3.65,3.45,4.35,1,0,1,0,0,0,1
1846,2.8,3.15,3.65,3.45,4.35,0,1,0,0,0,0,0
1847,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1848,2.8,3.15,3.65,3.45,4.35,2,1,2,1,0,0,0
1849,2.8,3.15,3.65,3.45,4.35,0,1,0,0,0,0,1
1850,2.8,3.15,3.65,3.45,4.35,2,0,1,0,0,0,2
1851,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1852,2.8,3.15,3.65,3.45,4.35,0,2,0,1,1,0,0
1853,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,0
1854,2.8,3.15,3.65,3.45,4.35,0,2,0,1,0,0,0
1855,2.8,3.15,3.65,3.45,4.35,1,0,1,0,0,1,2
1856,2.8,3.15,3.65,3.45,4.35,4,1,4,2,3,2,6
1857,2.8,3.15,3.65,3.45,4.35,1,2,1,0,0,0,1
1858,2.8,3.15,3.65,3.45,4.35,3,0,2,1,1,0,2
1859,2.8,3.15,3.65,3.45,4.35,1,1,0,0,1,0,0
1860,2.8,3.15,3.65,3.45,4.35,2,4,0,1,0,1,0
1861,2.8,3.15,3.65,3.45,4.35,0,2,0,1,0,0,0
1862,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,0
1863,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1864,2.8,3.15,3.65,3.45,4.35,1,3,0,1,0,1,1
1865,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1866,2.8,3.15,3.65,3.45,4.35,1,1,1,0,1,0,1
1867,2.8,3.15,3.65,3.45,4.35,1,0,1,0,1,0,1
1868,2.8,3.15,3.65,3.45,4.35,2,0,1,0,0,0,2
1869,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1870,2.8,3.15,3.65,3.45,4.35,1,3,0,1,1,0,3
1871,2.8,3.15,3.65,3.45,4.35,2,0,1,0,0,0,1
1872,2.8,3.15,3.65,3.45,4.35,1,0,1,0,0,0,0
1873,2.8,3.15,3.65,3.45,4.35,0,2,0,1,0,0,0
1874,2.8,3.15,3.65,3.45,4.35,1,0,1,0,0,0,1
1875,2.8,3.15,3.65,3.45,4.35,6,2,2,1,1,0,1
1876,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1877,2.8,3.15,3.65,3.45,4.35,2,2,0,1,2,1,0
1878,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1879,2.8,3.15,3.65,3.45,4.35,2,1,1,0,0,0,2
1880,2.8,3.15,3.65,3.45,4.35,8,6,4,2,1,1,3
1881,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1882,2.8,3.15,3.65,3.45,4.35,1,1,0,0,0,0,0
1883,2.8,3.15,3.65,3.45,4.35,4,5,4,2,1,1,3
1884,2.8,3.15,3.65,3.45,4.35,2,2,1,0,1,1,1
1885,2.8,3.15,3.65,3.45,4.35,3,0,2,1,0,0,0
1886,2.8,3.15,3.65,3.45,4.35,3,0,0,0,1,0,1
1887,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,0
1888,2.8,3.15,3.65,3.45,4.35,2,1,1,1,0,1,1
1889,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1890,2.8,3.15,3.65,3.45,4.35,0,2,0,0,0,0,1
1891,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1892,2.8,3.15,3.65,3.45,4.35,1,1,0,0,0,0,1
1893,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,0
1894,2.8,3.15,3.65,3.45,4.35,1,0,0,0,0,0,0
1895,2.8,3.15,3.65,3.45,4.35,4,0,2,0,0,0,1
1896,2.8,3.15,3.65,3.45,4.35,5,5,2,1,2,0,2
1897,2.8,3.15,3.65,3.45,4.35,0,0,0,0,0,0,1
1898,2.45,4.0,3.8,2.8,4.25,1,0,1,0,1,0,1
1899,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,1
1900,2.45,4.0,3.8,2.8,4.25,3,2,1,2,0,2,0
1901,2.45,4.0,3.8,2.8,4.25,0,4,0,4,4,2,1
1902,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1903,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,1
1904,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
1905,2.45,4.0,3.8,2.8,4.25,2,0,1,0,1,1,1
1906,2.45,4.0,3.8,2.8,4.25,0,2,0,0,0,0,0
1907,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1908,2.45,4.0,3.8,2.8,4.25,2,1,2,0,0,0,2
1909,2.45,4.0,3.8,2.8,4.25,1,0,1,0,1,0,1
1910,2.45,4.0,3.8,2.8,4.25,2,1,1,0,0,1,3
1911,2.45,4.0,3.8,2.8,4.25,2,1,1,0,0,0,0
1912,2.45,4.0,3.8,2.8,4.25,1,3,0,1,1,1,0
1913,2.45,4.0,3.8,2.8,4.25,1,1,0,1,0,0,0
1914,2.45,4.0,3.8,2.8,4.25,2,0,0,0,0,0,1
1915,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,0,0
1916,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1917,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,1
1918,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1919,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,1,4
1920,2.45,4.0,3.8,2.8,4.25,1,0,0,0,0,0,0
1921,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,0,0
1922,2.45,4.0,3.8,2.8,4.25,1,1,1,1,0,0,1
1923,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
1924,2.45,4.0,3.8,2.8,4.25,4,0,2,1,1,0,2
1925,2.45,4.0,3.8,2.8,4.25,2,0,0,0,0,0,0
1926,2.45,4.0,3.8,2.8,4.25,0,1,0,0,1,0,2
1927,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,1
1928,2.45,4.0,3.8,2.8,4.25,0,2,0,1,0,0,1
1929,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
1930,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,1
1931,2.45,4.0,3.8,2.8,4.25,0,1,0,1,1,0,0
1932,2.45,4.0,3.8,2.8,4.25,1,1,0,0,0,0,2
1933,2.45,4.0,3.8,2.8,4.25,0,1,0,0,1,0,0
1934,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1935,2.45,4.0,3.8,2.8,4.25,0,1,0,1,0,0,0
1936,2.45,4.0,3.8,2.8,4.25,2,0,1,0,1,0,0
1937,2.45,4.0,3.8,2.8,4.25,1,1,1,1,0,0,2
1938,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,1
1939,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,1
1940,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,2
1941,2.45,4.0,3.8,2.8,4.25,1,2,0,1,1,0,0
1942,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1943,2.45,4.0,3.8,2.8,4.25,1,0,0,0,0,0,0
1944,2.45,4.0,3.8,2.8,4.25,2,0,2,1,0,0,1
1945,2.45,4.0,3.8,2.8,4.25,1,1,0,0,0,0,0
1946,2.45,4.0,3.8,2.8,4.25,1,0,0,0,0,0,0
1947,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1948,2.45,4.0,3.8,2.8,4.25,0,2,0,0,0,0,2
1949,2.45,4.0,3.8,2.8,4.25,1,2,1,0,0,0,0
1950,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,0,0
1951,2.45,4.0,3.8,2.8,4.25,2,1,0,0,1,1,0
1952,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,0,0
1953,2.45,4.0,3.8,2.8,4.25,2,1,1,0,0,0,2
1954,2.45,4.0,3.8,2.8,4.25,1,3,0,3,1,1,0
1955,2.45,4.0,3.8,2.8,4.25,0,0,0,0,1,0,0
1956,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1957,2.45,4.0,3.8,2.8,4.25,3,1,0,0,0,0,0
1958,2.45,4.0,3.8,2.8,4.25,0,1,0,1,2,1,0
1959,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1960,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1961,2.45,4.0,3.8,2.8,4.25,0,1,0,1,0,1,0
1962,2.45,4.0,3.8,2.8,4.25,2,3,2,0,1,0,3
1963,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1964,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1965,2.45,4.0,3.8,2.8,4.25,0,2,0,0,0,0,0
1966,2.45,4.0,3.8,2.8,4.25,3,2,3,1,0,1,1
1967,2.45,4.0,3.8,2.8,4.25,2,0,1,0,0,0,0
1968,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1969,2.45,4.0,3.8,2.8,4.25,4,3,3,2,2,1,2
1970,2.45,4.0,3.8,2.8,4.25,3,1,2,1,1,1,1
1971,2.45,4.0,3.8,2.8,4.25,1,0,0,0,0,0,0
1972,2.45,4.0,3.8,2.8,4.25,3,2,0,2,1,1,0
1973,2.45,4.0,3.8,2.8,4.25,3,1,3,1,1,1,0
1974,2.45,4.0,3.8,2.8,4.25,2,0,0,1,1,0,0
1975,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1976,2.45,4.0,3.8,2.8,4.25,3,2,2,1,1,1,2
1977,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1978,2.45,4.0,3.8,2.8,4.25,3,1,1,1,2,1,2
1979,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,1
1980,2.45,4.0,3.8,2.8,4.25,1,1,1,1,2,0,0
1981,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,1
1982,2.45,4.0,3.8,2.8,4.25,0,2,0,0,0,0,0
1983,2.45,4.0,3.8,2.8,4.25,0,1,0,1,1,0,0
1984,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1985,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,0,0
1986,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
1987,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
1988,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,0,0
1989,2.45,4.0,3.8,2.8,4.25,0,3,0,1,0,1,0
1990,2.45,4.0,3.8,2.8,4.25,2,1,2,0,0,0,0
1991,2.45,4.0,3.8,2.8,4.25,2,0,2,1,0,0,0
1992,2.45,4.0,3.8,2.8,4.25,3,0,2,0,0,0,2
1993,2.45,4.0,3.8,2.8,4.25,2,0,2,1,0,1,2
1994,2.45,4.0,3.8,2.8,4.25,1,1,1,0,0,0,1
1995,2.45,4.0,3.8,2.8,4.25,2,0,0,0,0,0,0
1996,2.45,4.0,3.8,2.8,4.25,1,3,0,1,2,0,0
1997,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
1998,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,1
1999,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2000,2.45,4.0,3.8,2.8,4.25,3,2,0,2,0,0,1
2001,2.45,4.0,3.8,2.8,4.25,0,2,0,1,1,0,1
2002,2.45,4.0,3.8,2.8,4.25,0,0,0,0,1,0,0
2003,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2004,2.45,4.0,3.8,2.8,4.25,1,1,0,0,1,1,0
2005,2.45,4.0,3.8,2.8,4.25,2,3,2,1,1,1,1
2006,2.45,4.0,3.8,2.8,4.25,1,1,0,1,0,1,1
2007,2.45,4.0,3.8,2.8,4.25,3,1,1,1,0,0,2
2008,2.45,4.0,3.8,2.8,4.25,2,0,1,0,0,0,1
2009,2.45,4.0,3.8,2.8,4.25,1,2,0,1,1,1,0
2010,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2011,2.45,4.0,3.8,2.8,4.25,1,1,1,1,1,0,1
2012,2.45,4.0,3.8,2.8,4.25,1,7,1,3,3,2,2
2013,2.45,4.0,3.8,2.8,4.25,0,0,0,0,1,0,0
2014,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2015,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2016,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2017,2.45,4.0,3.8,2.8,4.25,1,0,0,0,0,0,0
2018,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2019,2.45,4.0,3.8,2.8,4.25,0,2,0,0,0,0,0
2020,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2021,2.45,4.0,3.8,2.8,4.25,0,3,0,1,1,1,0
2022,2.45,4.0,3.8,2.8,4.25,2,0,1,0,0,0,0
2023,2.45,4.0,3.8,2.8,4.25,0,1,0,0,1,1,0
2024,2.45,4.0,3.8,2.8,4.25,7,1,2,1,0,0,1
2025,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,1
2026,2.45,4.0,3.8,2.8,4.25,1,0,1,0,1,0,0
2027,2.45,4.0,3.8,2.8,4.25,2,2,2,1,1,0,0
2028,2.45,4.0,3.8,2.8,4.25,0,3,0,0,0,0,2
2029,2.45,4.0,3.8,2.8,4.25,3,2,0,1,2,2,0
2030,2.45,4.0,3.8,2.8,4.25,5,1,1,0,0,0,1
2031,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
2032,2.45,4.0,3.8,2.8,4.25,3,4,2,2,2,2,1
2033,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2034,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
2035,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
2036,2.45,4.0,3.8,2.8,4.25,0,1,0,0,1,0,0
2037,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
2038,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2039,2.45,4.0,3.8,2.8,4.25,3,0,3,2,0,0,1
2040,2.45,4.0,3.8,2.8,4.25,0,1,0,0,0,1,2
2041,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2042,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2043,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
2044,2.45,4.0,3.8,2.8,4.25,2,3,1,0,2,1,1
2045,2.45,4.0,3.8,2.8,4.25,1,0,1,0,0,0,0
2046,2.45,4.0,3.8,2.8,4.25,3,0,3,0,0,0,0
2047,2.45,4.0,3.8,2.8,4.25,2,2,2,0,2,0,0
2048,2.45,4.0,3.8,2.8,4.25,2,1,0,1,0,0,2
2049,2.45,4.0,3.8,2.8,4.25,1,1,0,0,1,1,1
2050,2.45,4.0,3.8,2.8,4.25,0,0,0,0,0,0,0
2051,2.5,2.0,3.0,4.25,2.5,2,1,0,1,1,0,1
2052,2.5,2.0,3.0,4.25,2.5,0,1,0,1,0,0,0
2053,2.5,2.0,3.0,4.25,2.5,0,1,0,1,0,0,0
2054,2.5,2.0,3.0,4.25,2.5,1,0,1,1,0,0,1
2055,2.5,2.0,3.0,4.25,2.5,2,1,1,0,0,1,0
2056,2.5,2.0,3.0,4.25,2.5,4,0,3,0,1,0,1
2057,2.5,2.0,3.0,4.25,2.5,2,1,1,1,1,1,2
2058,2.5,2.0,3.0,4.25,2.5,2,0,1,0,0,0,2
2059,2.5,2.0,3.0,4.25,2.5,1,0,1,1,1,1,1
2060,2.5,2.0,3.0,4.25,2.5,1,0,1,0,0,0,1
2061,2.5,2.0,3.0,4.25,2.5,0,0,0,0,0,0,0
2062,2.5,2.0,3.0,4.25,2.5,2,2,2,1,1,1,1
2063,2.5,2.0,3.0,4.25,2.5,0,2,0,2,1,0,0
2064,2.5,2.0,3.0,4.25,2.5,0,0,0,0,0,0,0
2065,2.5,2.0,3.0,4.25,2.5,1,0,0,0,0,0,0
2066,2.5,2.0,3.0,4.25,2.5,0,0,0,0,0,0,0
2067,2.5,2.0,3.0,4.25,2.5,0,0,0,0,0,0,1
2068,2.9,2.65,3.45,3.45,4.0,0,2,0,1,0,0,1
2069,2.9,2.65,3.45,3.45,4.0,0,1,0,1,1,0,0
2070,2.9,2.65,3.45,3.45,4.0,0,0,0,0,0,0,0
2071,2.9,2.65,3.45,3.45,4.0,2,1,2,1,1,1,2
2072,2.9,2.65,3.45,3.45,4.0,0,1,0,1,0,0,0
2073,2.9,2.65,3.45,3.45,4.0,1,1,1,0,0,0,0
2074,2.9,2.65,3.45,3.45,4.0,2,2,1,1,1,1,0
2075,2.9,2.65,3.45,3.45,4.0,1,0,1,0,0,0,0
2076,2.9,2.65,3.45,3.45,4.0,1,0,1,0,0,0,0
2077,2.9,2.65,3.45,3.45,4.0,4,1,3,0,0,1,3
2078,2.9,2.65,3.45,3.45,4.0,0,0,0,0,0,0,0
2079,2.9,2.65,3.45,3.45,4.0,1,1,0,0,0,0,0
2080,2.9,2.65,3.45,3.45,4.0,0,0,0,0,0,0,0
2081,2.9,2.65,3.45,3.45,4.0,0,0,0,0,0,0,0
2082,2.9,2.65,3.45,3.45,4.0,0,0,0,0,0,0,0
2083,2.9,2.65,3.45,3.45,4.0,1,0,1,0,0,0,1
2084,2.9,2.65,3.45,3.45,4.0,1,1,1,0,0,0,0
2085,2.9,2.65,3.45,3.45,4.0,1,1,0,1,0,0,0
2086,2.9,2.65,3.45,3.45,4.0,5,0,3,2,0,2,2
2087,2.9,2.65,3.45,3.45,4.0,0,3,0,0,0,0,0
2088,2.9,2.65,3.45,3.45,4.0,0,4,0,1,0,0,0
2089,2.9,2.65,3.45,3.45,4.0,2,1,2,1,0,0,1
2090,4.33,2.0,4.17,3.67,4.4,0,1,0,0,0,0,0
2091,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2092,4.33,2.0,4.17,3.67,4.4,0,2,0,0,0,0,0
2093,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2094,4.33,2.0,4.17,3.67,4.4,5,1,1,0,1,1,0
2095,4.33,2.0,4.17,3.67,4.4,2,0,2,0,0,0,0
2096,4.33,2.0,4.17,3.67,4.4,1,1,1,1,0,0,1
2097,4.33,2.0,4.17,3.67,4.4,0,1,0,2,0,0,0
2098,4.33,2.0,4.17,3.67,4.4,0,2,0,0,0,0,0
2099,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2100,4.33,2.0,4.17,3.67,4.4,0,1,0,0,0,0,1
2101,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2102,4.33,2.0,4.17,3.67,4.4,1,1,0,3,1,0,0
2103,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2104,4.33,2.0,4.17,3.67,4.4,1,2,0,1,2,0,0
2105,4.33,2.0,4.17,3.67,4.4,0,1,0,2,0,0,0
2106,4.33,2.0,4.17,3.67,4.4,1,2,1,1,1,0,2
2107,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2108,4.33,2.0,4.17,3.67,4.4,0,2,0,1,0,0,0
2109,4.33,2.0,4.17,3.67,4.4,0,1,0,1,1,0,0
2110,4.33,2.0,4.17,3.67,4.4,1,2,0,0,0,0,1
2111,4.33,2.0,4.17,3.67,4.4,1,1,0,0,0,0,1
2112,4.33,2.0,4.17,3.67,4.4,1,1,1,0,0,0,1
2113,4.33,2.0,4.17,3.67,4.4,1,0,0,1,1,0,1
2114,4.33,2.0,4.17,3.67,4.4,1,0,1,0,1,0,2
2115,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2116,4.33,2.0,4.17,3.67,4.4,3,0,2,0,0,0,0
2117,4.33,2.0,4.17,3.67,4.4,1,4,0,2,1,1,0
2118,4.33,2.0,4.17,3.67,4.4,1,0,1,0,0,0,1
2119,4.33,2.0,4.17,3.67,4.4,1,0,0,0,0,0,1
2120,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2121,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2122,4.33,2.0,4.17,3.67,4.4,2,0,1,0,0,0,0
2123,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2124,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,1
2125,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,1
2126,4.33,2.0,4.17,3.67,4.4,0,1,0,0,0,0,0
2127,4.33,2.0,4.17,3.67,4.4,0,2,0,2,2,1,0
2128,4.33,2.0,4.17,3.67,4.4,0,0,0,0,0,0,0
2129,4.33,2.0,4.17,3.67,4.4,2,1,0,0,0,0,0
2130,4.33,2.0,4.17,3.67,4.4,1,0,1,0,0,1,1
